Var1,Var2,Var3
39.65,-122.95,0
39.65,-122.85,0
39.65,-122.75,0
39.65,-122.65,0
39.65,-122.55,0
39.65,-122.45,0
39.65,-122.35,0
39.65,-122.25,0
39.65,-122.15,0
39.65,-122.05,0
39.65,-121.95,0
39.65,-121.85,0
39.65,-121.75,0
39.65,-121.65,0
39.65,-121.55,38407289.2617171
39.65,-121.45,118735468.380072
39.65,-121.35,118735468.380102
39.65,-121.25,122127910.333788
39.65,-121.15,118735468.380072
39.65,-121.05,122127910.333819
39.65,-120.95,118735468.380072
39.65,-120.85,122127910.333788
39.65,-120.75,118735468.380102
39.65,-120.65,122127910.333788
39.65,-120.55,118735468.380072
39.65,-120.45,122127910.333788
39.65,-120.35,118735468.380072
39.65,-120.25,122127910.333788
39.65,-120.15,118735468.380072
39.65,-120.05,118735468.380042
39.65,-119.95,122127910.333788
39.65,-119.85,118735468.380072
39.65,-119.75,122127910.333788
39.65,-119.65,118735468.380072
39.65,-119.55,122127910.333788
39.65,-119.45,118735468.380072
39.65,-119.35,122127910.333757
39.65,-119.25,118735468.380072
39.65,-119.15,122127910.333788
39.65,-119.05,118735468.380072
39.65,-118.95,122127910.333788
39.65,-118.85,78874275.4239048
39.65,-118.75,0
39.65,-118.65,0
39.65,-118.55,0
39.65,-118.45,0
39.65,-118.35,0
39.65,-118.25,0
39.65,-118.15,0
39.65,-118.05,0
39.65,-117.95,0
39.65,-117.85,0
39.65,-117.75,0
39.65,-117.65,0
39.65,-117.55,0
39.65,-117.45,0
39.65,-117.35,0
39.65,-117.25,0
39.65,-117.15,0
39.65,-117.05,0
39.65,-116.95,0
39.75,-122.95,0
39.75,-122.85,0
39.75,-122.75,0
39.75,-122.65,0
39.75,-122.55,0
39.75,-122.45,0
39.75,-122.35,0
39.75,-122.25,0
39.75,-122.15,0
39.75,-122.05,0
39.75,-121.95,0
39.75,-121.85,0
39.75,-121.75,0
39.75,-121.65,363328.562638709
39.75,-121.55,98462040.47509
39.75,-121.45,118687330.461978
39.75,-121.35,118687330.462008
39.75,-121.25,122078397.046606
39.75,-121.15,118687330.461978
39.75,-121.05,122078397.046637
39.75,-120.95,118687330.461978
39.75,-120.85,122078397.046606
39.75,-120.75,118687330.462008
39.75,-120.65,122078397.046606
39.75,-120.55,118687330.461978
39.75,-120.45,122078397.046606
39.75,-120.35,118687330.461978
39.75,-120.25,122078397.046606
39.75,-120.15,118687330.461978
39.75,-120.05,118687330.461948
39.75,-119.95,122078397.046606
39.75,-119.85,118687330.461978
39.75,-119.75,122078397.046606
39.75,-119.65,118687330.461978
39.75,-119.55,122078397.046606
39.75,-119.45,118687330.461978
39.75,-119.35,122078397.046575
39.75,-119.25,118687330.461978
39.75,-119.15,122078397.046606
39.75,-119.05,118687330.461978
39.75,-118.95,122078397.046606
39.75,-118.85,34152884.8880386
39.75,-118.75,0
39.75,-118.65,0
39.75,-118.55,0
39.75,-118.45,0
39.75,-118.35,0
39.75,-118.25,0
39.75,-118.15,0
39.75,-118.05,0
39.75,-117.95,0
39.75,-117.85,0
39.75,-117.75,0
39.75,-117.65,0
39.75,-117.55,0
39.75,-117.45,0
39.75,-117.35,0
39.75,-117.25,0
39.75,-117.15,0
39.75,-117.05,0
39.75,-116.95,0
39.85,-122.95,0
39.85,-122.85,0
39.85,-122.75,0
39.85,-122.65,0
39.85,-122.55,0
39.85,-122.45,0
39.85,-122.35,0
39.85,-122.25,0
39.85,-122.15,0
39.85,-122.05,0
39.85,-121.95,0
39.85,-121.85,0
39.85,-121.75,0
39.85,-121.65,37165429.7120559
39.85,-121.55,122028511.888444
39.85,-121.45,118638831.002654
39.85,-121.35,118638831.002684
39.85,-121.25,122028511.888444
39.85,-121.15,118638831.002654
39.85,-121.05,122028511.888475
39.85,-120.95,118638831.002654
39.85,-120.85,122028511.888444
39.85,-120.75,118638831.002684
39.85,-120.65,122028511.888444
39.85,-120.55,118638831.002654
39.85,-120.45,122028511.888444
39.85,-120.35,118638831.002654
39.85,-120.25,122028511.888444
39.85,-120.15,118638831.002654
39.85,-120.05,118638831.002624
39.85,-119.95,122028511.888444
39.85,-119.85,118638831.002654
39.85,-119.75,122028511.888444
39.85,-119.65,118638831.002654
39.85,-119.55,122028511.888444
39.85,-119.45,118638831.002654
39.85,-119.35,122028511.888413
39.85,-119.25,118638831.002654
39.85,-119.15,122028511.888444
39.85,-119.05,118638831.002654
39.85,-118.95,109922508.724908
39.85,-118.85,1452720.37962433
39.85,-118.75,0
39.85,-118.65,0
39.85,-118.55,0
39.85,-118.45,0
39.85,-118.35,0
39.85,-118.25,0
39.85,-118.15,0
39.85,-118.05,0
39.85,-117.95,0
39.85,-117.85,0
39.85,-117.75,0
39.85,-117.65,0
39.85,-117.55,0
39.85,-117.45,0
39.85,-117.35,0
39.85,-117.25,0
39.85,-117.15,0
39.85,-117.05,0
39.85,-116.95,0
39.95,-122.95,0
39.95,-122.85,0
39.95,-122.75,0
39.95,-122.65,0
39.95,-122.55,0
39.95,-122.45,0
39.95,-122.35,0
39.95,-122.25,0
39.95,-122.15,0
39.95,-122.05,0
39.95,-121.95,0
39.95,-121.85,0
39.95,-121.75,605050.868096678
39.95,-121.65,96808138.8954684
39.95,-121.55,121978255.00829
39.95,-121.45,118589970.146949
39.95,-121.35,118589970.146979
39.95,-121.25,121978255.00829
39.95,-121.15,118589970.146949
39.95,-121.05,121978255.008321
39.95,-120.95,118589970.146949
39.95,-120.85,121978255.00829
39.95,-120.75,118589970.146979
39.95,-120.65,121978255.00829
39.95,-120.55,118589970.146949
39.95,-120.45,121978255.00829
39.95,-120.35,118589970.146949
39.95,-120.25,121978255.00829
39.95,-120.15,118589970.146949
39.95,-120.05,118589970.146919
39.95,-119.95,121978255.00829
39.95,-119.85,118589970.146949
39.95,-119.75,121978255.00829
39.95,-119.65,118589970.146949
39.95,-119.55,121978255.00829
39.95,-119.45,118589970.146949
39.95,-119.35,121978255.008259
39.95,-119.25,118589970.146949
39.95,-119.15,121978255.00829
39.95,-119.05,118589970.146949
39.95,-118.95,66797615.8378732
39.95,-118.85,0
39.95,-118.75,0
39.95,-118.65,0
39.95,-118.55,0
39.95,-118.45,0
39.95,-118.35,0
39.95,-118.25,0
39.95,-118.15,0
39.95,-118.05,0
39.95,-117.95,0
39.95,-117.85,0
39.95,-117.75,0
39.95,-117.65,0
39.95,-117.55,0
39.95,-117.45,0
39.95,-117.35,0
39.95,-117.25,0
39.95,-117.15,0
39.95,-117.05,0
39.95,-116.95,0
40.05,-122.95,0
40.05,-122.85,0
40.05,-122.75,0
40.05,-122.65,0
40.05,-122.55,0
40.05,-122.45,0
40.05,-122.35,0
40.05,-122.25,0
40.05,-122.15,0
40.05,-122.05,0
40.05,-121.95,0
40.05,-121.85,0
40.05,-121.75,39311982.7705525
40.05,-121.65,118540748.046589
40.05,-121.55,121927626.562206
40.05,-121.45,118540748.046589
40.05,-121.35,118540748.046619
40.05,-121.25,121927626.562206
40.05,-121.15,118540748.046589
40.05,-121.05,121927626.562237
40.05,-120.95,118540748.046589
40.05,-120.85,121927626.562206
40.05,-120.75,118540748.046619
40.05,-120.65,121927626.562206
40.05,-120.55,118540748.046589
40.05,-120.45,121927626.562206
40.05,-120.35,118540748.046589
40.05,-120.25,121927626.562206
40.05,-120.15,118540748.046589
40.05,-120.05,118540748.046559
40.05,-119.95,121927626.562206
40.05,-119.85,118540748.046589
40.05,-119.75,121927626.562206
40.05,-119.65,118540748.046589
40.05,-119.55,121927626.562206
40.05,-119.45,118540748.046589
40.05,-119.35,121927626.562175
40.05,-119.25,118540748.046589
40.05,-119.15,121927626.562206
40.05,-119.05,118540748.046589
40.05,-118.95,22135670.2984957
40.05,-118.85,0
40.05,-118.75,0
40.05,-118.65,0
40.05,-118.55,0
40.05,-118.45,0
40.05,-118.35,0
40.05,-118.25,0
40.05,-118.15,0
40.05,-118.05,0
40.05,-117.95,0
40.05,-117.85,0
40.05,-117.75,0
40.05,-117.65,0
40.05,-117.55,0
40.05,-117.45,0
40.05,-117.35,0
40.05,-117.25,0
40.05,-117.15,0
40.05,-117.05,0
40.05,-116.95,0
40.15,-122.95,0
40.15,-122.85,0
40.15,-122.75,0
40.15,-122.65,0
40.15,-122.55,0
40.15,-122.45,0
40.15,-122.35,0
40.15,-122.25,0
40.15,-122.15,0
40.15,-122.05,0
40.15,-121.95,0
40.15,-121.85,483637.407557229
40.15,-121.75,99024759.1973427
40.15,-121.65,118491164.851521
40.15,-121.55,121876626.704422
40.15,-121.45,118491164.851521
40.15,-121.35,118491164.851551
40.15,-121.25,121876626.704422
40.15,-121.15,118491164.851521
40.15,-121.05,121876626.704453
40.15,-120.95,118491164.851521
40.15,-120.85,121876626.704422
40.15,-120.75,118491164.851551
40.15,-120.65,121876626.704422
40.15,-120.55,118491164.851521
40.15,-120.45,121876626.704422
40.15,-120.35,118491164.851521
40.15,-120.25,121876626.704422
40.15,-120.15,118491164.851521
40.15,-120.05,118491164.851491
40.15,-119.95,121876626.704422
40.15,-119.85,118491164.851521
40.15,-119.75,121876626.704422
40.15,-119.65,118491164.851521
40.15,-119.55,121876626.704422
40.15,-119.45,118491164.851521
40.15,-119.35,121876626.704391
40.15,-119.25,118491164.851521
40.15,-119.15,121876626.704422
40.15,-119.05,96122934.7519993
40.15,-118.95,0
40.15,-118.85,0
40.15,-118.75,0
40.15,-118.65,0
40.15,-118.55,0
40.15,-118.45,0
40.15,-118.35,0
40.15,-118.25,0
40.15,-118.15,0
40.15,-118.05,0
40.15,-117.95,0
40.15,-117.85,0
40.15,-117.75,0
40.15,-117.65,0
40.15,-117.55,0
40.15,-117.45,0
40.15,-117.35,0
40.15,-117.25,0
40.15,-117.15,0
40.15,-117.05,0
40.15,-116.95,0
40.25,-122.95,0
40.25,-122.85,0
40.25,-122.75,0
40.25,-122.65,0
40.25,-122.55,0
40.25,-122.45,0
40.25,-122.35,0
40.25,-122.25,0
40.25,-122.15,0
40.25,-122.05,0
40.25,-121.95,0
40.25,-121.85,38191250.7595143
40.25,-121.75,121825255.587311
40.25,-121.65,118441220.709886
40.25,-121.55,121825255.587311
40.25,-121.45,118441220.709886
40.25,-121.35,118441220.709916
40.25,-121.25,121825255.587311
40.25,-121.15,118441220.709886
40.25,-121.05,121825255.587342
40.25,-120.95,118441220.709886
40.25,-120.85,121825255.587311
40.25,-120.75,118441220.709916
40.25,-120.65,121825255.587311
40.25,-120.55,118441220.709886
40.25,-120.45,121825255.587311
40.25,-120.35,118441220.709886
40.25,-120.25,121825255.587311
40.25,-120.15,118441220.709886
40.25,-120.05,118441220.709856
40.25,-119.95,121825255.587311
40.25,-119.85,118441220.709886
40.25,-119.75,121825255.587311
40.25,-119.65,118441220.709886
40.25,-119.55,121825255.587311
40.25,-119.45,118441220.709886
40.25,-119.35,121825255.58728
40.25,-119.25,118441220.709886
40.25,-119.15,121825255.587311
40.25,-119.05,51606531.8807361
40.25,-118.95,0
40.25,-118.85,0
40.25,-118.75,0
40.25,-118.65,0
40.25,-118.55,0
40.25,-118.45,0
40.25,-118.35,0
40.25,-118.25,0
40.25,-118.15,0
40.25,-118.05,0
40.25,-117.95,0
40.25,-117.85,0
40.25,-117.75,0
40.25,-117.65,0
40.25,-117.55,0
40.25,-117.45,0
40.25,-117.35,0
40.25,-117.25,0
40.25,-117.15,0
40.25,-117.05,0
40.25,-116.95,0
40.35,-122.95,0
40.35,-122.85,0
40.35,-122.75,0
40.35,-122.65,0
40.35,-122.55,0
40.35,-122.45,0
40.35,-122.35,0
40.35,-122.25,0
40.35,-122.15,0
40.35,-122.05,0
40.35,-121.95,845649.398411983
40.35,-121.85,97732909.045042
40.35,-121.75,121773513.371326
40.35,-121.65,118390915.777678
40.35,-121.55,121773513.371326
40.35,-121.45,118390915.777678
40.35,-121.35,118390915.777708
40.35,-121.25,121773513.371326
40.35,-121.15,118390915.777678
40.35,-121.05,121773513.371357
40.35,-120.95,118390915.777678
40.35,-120.85,121773513.371326
40.35,-120.75,118390915.777708
40.35,-120.65,121773513.371326
40.35,-120.55,118390915.777678
40.35,-120.45,121773513.371326
40.35,-120.35,118390915.777678
40.35,-120.25,121773513.371326
40.35,-120.15,118390915.777678
40.35,-120.05,118390915.777648
40.35,-119.95,121773513.371326
40.35,-119.85,118390915.777678
40.35,-119.75,121773513.371326
40.35,-119.65,118390915.777678
40.35,-119.55,121773513.371326
40.35,-119.45,118390915.777678
40.35,-119.35,121773513.371295
40.35,-119.25,118390915.777678
40.35,-119.15,119236565.17609
40.35,-119.05,9543757.49636381
40.35,-118.95,0
40.35,-118.85,0
40.35,-118.75,0
40.35,-118.65,0
40.35,-118.55,0
40.35,-118.45,0
40.35,-118.35,0
40.35,-118.25,0
40.35,-118.15,0
40.35,-118.05,0
40.35,-117.95,0
40.35,-117.85,0
40.35,-117.75,0
40.35,-117.65,0
40.35,-117.55,0
40.35,-117.45,0
40.35,-117.35,0
40.35,-117.25,0
40.35,-117.15,0
40.35,-117.05,0
40.35,-116.95,0
40.45,-122.95,0
40.45,-122.85,0
40.45,-122.75,0
40.45,-122.65,0
40.45,-122.55,0
40.45,-122.45,0
40.45,-122.35,0
40.45,-122.25,0
40.45,-122.15,0
40.45,-122.05,0
40.45,-121.95,40453044.7126891
40.45,-121.85,118340250.204284
40.45,-121.75,121721400.210121
40.45,-121.65,118340250.204284
40.45,-121.55,121721400.210121
40.45,-121.45,118340250.204284
40.45,-121.35,118340250.204315
40.45,-121.25,121721400.210121
40.45,-121.15,118340250.204284
40.45,-121.05,121721400.210152
40.45,-120.95,118340250.204284
40.45,-120.85,121721400.210121
40.45,-120.75,118340250.204315
40.45,-120.65,121721400.210121
40.45,-120.55,118340250.204284
40.45,-120.45,121721400.210121
40.45,-120.35,118340250.204284
40.45,-120.25,121721400.210121
40.45,-120.15,118340250.204284
40.45,-120.05,118340250.204254
40.45,-119.95,121721400.210121
40.45,-119.85,118340250.204284
40.45,-119.75,121721400.210121
40.45,-119.65,118340250.204284
40.45,-119.55,121721400.210121
40.45,-119.45,118340250.204284
40.45,-119.35,121721400.21009
40.45,-119.25,118340250.204284
40.45,-119.15,84045728.7165122
40.45,-119.05,0
40.45,-118.95,0
40.45,-118.85,0
40.45,-118.75,0
40.45,-118.65,0
40.45,-118.55,0
40.45,-118.45,0
40.45,-118.35,0
40.45,-118.25,0
40.45,-118.15,0
40.45,-118.05,0
40.45,-117.95,0
40.45,-117.85,0
40.45,-117.75,0
40.45,-117.65,0
40.45,-117.55,0
40.45,-117.45,0
40.45,-117.35,0
40.45,-117.25,0
40.45,-117.15,0
40.45,-117.05,0
40.45,-116.95,0
40.55,-122.95,0
40.55,-122.85,0
40.55,-122.75,0
40.55,-122.65,0
40.55,-122.55,0
40.55,-122.45,0
40.55,-122.35,0
40.55,-122.25,0
40.55,-122.15,0
40.55,-122.05,603516.44972922
40.55,-121.95,99942324.0751588
40.55,-121.85,118289224.146927
40.55,-121.75,121668916.265411
40.55,-121.65,118289224.146927
40.55,-121.55,121668916.265411
40.55,-121.45,118289224.146927
40.55,-121.35,118289224.146957
40.55,-121.25,121668916.265411
40.55,-121.15,118289224.146927
40.55,-121.05,121668916.265442
40.55,-120.95,118289224.146927
40.55,-120.85,121668916.265411
40.55,-120.75,118289224.146957
40.55,-120.65,121668916.265411
40.55,-120.55,118289224.146927
40.55,-120.45,121668916.265411
40.55,-120.35,118289224.146927
40.55,-120.25,121668916.265411
40.55,-120.15,118289224.146927
40.55,-120.05,118289224.146897
40.55,-119.95,121668916.265411
40.55,-119.85,118289224.146927
40.55,-119.75,121668916.265411
40.55,-119.65,118289224.146927
40.55,-119.55,121668916.265411
40.55,-119.45,118289224.146927
40.55,-119.35,121668916.26538
40.55,-119.25,118289224.146927
40.55,-119.15,39590679.1022368
40.55,-119.05,0
40.55,-118.95,0
40.55,-118.85,0
40.55,-118.75,0
40.55,-118.65,0
40.55,-118.55,0
40.55,-118.45,0
40.55,-118.35,0
40.55,-118.25,0
40.55,-118.15,0
40.55,-118.05,0
40.55,-117.95,0
40.55,-117.85,0
40.55,-117.75,0
40.55,-117.65,0
40.55,-117.55,0
40.55,-117.45,0
40.55,-117.35,0
40.55,-117.25,0
40.55,-117.15,0
40.55,-117.05,0
40.55,-116.95,0
40.65,-122.95,0
40.65,-122.85,0
40.65,-122.75,0
40.65,-122.65,0
40.65,-122.55,0
40.65,-122.45,0
40.65,-122.35,0
40.65,-122.25,0
40.65,-122.15,0
40.65,-122.05,39211527.8289168
40.65,-121.95,121616061.697071
40.65,-121.85,118237837.761042
40.65,-121.75,121616061.697071
40.65,-121.65,118237837.761042
40.65,-121.55,121616061.697071
40.65,-121.45,118237837.761042
40.65,-121.35,118237837.761072
40.65,-121.25,121616061.697071
40.65,-121.15,118237837.761042
40.65,-121.05,121616061.697102
40.65,-120.95,118237837.761042
40.65,-120.85,121616061.697071
40.65,-120.75,118237837.761072
40.65,-120.65,121616061.697071
40.65,-120.55,118237837.761042
40.65,-120.45,121616061.697071
40.65,-120.35,118237837.761042
40.65,-120.25,121616061.697071
40.65,-120.15,118237837.761042
40.65,-120.05,118237837.761011
40.65,-119.95,121616061.697071
40.65,-119.85,118237837.761042
40.65,-119.75,121616061.697071
40.65,-119.65,118237837.761042
40.65,-119.55,121616061.697071
40.65,-119.45,118237837.761042
40.65,-119.35,121616061.69704
40.65,-119.25,110033579.630684
40.65,-119.15,3498874.79088796
40.65,-119.05,0
40.65,-118.95,0
40.65,-118.85,0
40.65,-118.75,0
40.65,-118.65,0
40.65,-118.55,0
40.65,-118.45,0
40.65,-118.35,0
40.65,-118.25,0
40.65,-118.15,0
40.65,-118.05,0
40.65,-117.95,0
40.65,-117.85,0
40.65,-117.75,0
40.65,-117.65,0
40.65,-117.55,0
40.65,-117.45,0
40.65,-117.35,0
40.65,-117.25,0
40.65,-117.15,0
40.65,-117.05,0
40.65,-116.95,0
40.75,-122.95,0
40.75,-122.85,0
40.75,-122.75,0
40.75,-122.65,0
40.75,-122.55,0
40.75,-122.45,0
40.75,-122.35,0
40.75,-122.25,0
40.75,-122.15,1582599.97166147
40.75,-122.05,102508344.4084
40.75,-121.95,125904366.543964
40.75,-121.85,122407023.028854
40.75,-121.75,125904366.543964
40.75,-121.65,122407023.028854
40.75,-121.55,125904366.543964
40.75,-121.45,122407023.028854
40.75,-121.35,122407023.028885
40.75,-121.25,125904366.543964
40.75,-121.15,122407023.028854
40.75,-121.05,125904366.543996
40.75,-120.95,122407023.028854
40.75,-120.85,125904366.543964
40.75,-120.75,122407023.028885
40.75,-120.65,125904366.543964
40.75,-120.55,122407023.028854
40.75,-120.45,125904366.543964
40.75,-120.35,122407023.028854
40.75,-120.25,125904366.543964
40.75,-120.15,122407023.028854
40.75,-120.05,122407023.028822
40.75,-119.95,125904366.543964
40.75,-119.85,122407023.028854
40.75,-119.75,125904366.543964
40.75,-119.65,122407023.028854
40.75,-119.55,125904366.543964
40.75,-119.45,122407023.028854
40.75,-119.35,125904366.543932
40.75,-119.25,70549860.5634279
40.75,-119.15,0
40.75,-119.05,0
40.75,-118.95,0
40.75,-118.85,0
40.75,-118.75,0
40.75,-118.65,0
40.75,-118.55,0
40.75,-118.45,0
40.75,-118.35,0
40.75,-118.25,0
40.75,-118.15,0
40.75,-118.05,0
40.75,-117.95,0
40.75,-117.85,0
40.75,-117.75,0
40.75,-117.65,0
40.75,-117.55,0
40.75,-117.45,0
40.75,-117.35,0
40.75,-117.25,0
40.75,-117.15,0
40.75,-117.05,0
40.75,-116.95,0
40.85,-122.95,0
40.85,-122.85,0
40.85,-122.75,0
40.85,-122.65,0
40.85,-122.55,0
40.85,-122.45,0
40.85,-122.35,0
40.85,-122.25,0
40.85,-122.15,43928207.9610033
40.85,-122.05,118133984.626097
40.85,-121.95,121509241.329699
40.85,-121.85,118133984.626097
40.85,-121.75,121509241.329699
40.85,-121.65,118133984.626097
40.85,-121.55,121509241.329699
40.85,-121.45,118133984.626097
40.85,-121.35,118133984.626127
40.85,-121.25,121509241.329699
40.85,-121.15,118133984.626097
40.85,-121.05,121509241.32973
40.85,-120.95,118133984.626097
40.85,-120.85,121509241.329699
40.85,-120.75,118133984.626127
40.85,-120.65,121509241.329699
40.85,-120.55,118133984.626097
40.85,-120.45,121509241.329699
40.85,-120.35,118133984.626097
40.85,-120.25,121509241.329699
40.85,-120.15,118133984.626097
40.85,-120.05,118133984.626066
40.85,-119.95,121509241.329699
40.85,-119.85,118133984.626097
40.85,-119.75,121509241.329699
40.85,-119.65,118133984.626097
40.85,-119.55,121509241.329699
40.85,-119.45,118133984.626097
40.85,-119.35,121509241.329668
40.85,-119.25,22782982.7493186
40.85,-119.15,0
40.85,-119.05,0
40.85,-118.95,0
40.85,-118.85,0
40.85,-118.75,0
40.85,-118.65,0
40.85,-118.55,0
40.85,-118.45,0
40.85,-118.35,0
40.85,-118.25,0
40.85,-118.15,0
40.85,-118.05,0
40.85,-117.95,0
40.85,-117.85,0
40.85,-117.75,0
40.85,-117.65,0
40.85,-117.55,0
40.85,-117.45,0
40.85,-117.35,0
40.85,-117.25,0
40.85,-117.15,0
40.85,-117.05,0
40.85,-116.95,0
40.95,-122.95,0
40.95,-122.85,0
40.95,-122.75,0
40.95,-122.65,0
40.95,-122.55,0
40.95,-122.45,0
40.95,-122.35,0
40.95,-122.25,0
40.95,-122.15,6932952.35998523
40.95,-122.05,45666219.7911185
40.95,-121.95,91332439.582237
40.95,-121.85,117479061.467917
40.95,-121.75,121455275.856062
40.95,-121.65,118081518.193393
40.95,-121.55,121455275.856062
40.95,-121.45,118081518.193393
40.95,-121.35,118081518.193423
40.95,-121.25,121455275.856062
40.95,-121.15,118081518.193393
40.95,-121.05,121455275.856093
40.95,-120.95,118081518.193393
40.95,-120.85,121455275.856062
40.95,-120.75,118081518.193423
40.95,-120.65,121455275.856062
40.95,-120.55,118081518.193393
40.95,-120.45,121455275.856062
40.95,-120.35,118081518.193393
40.95,-120.25,121455275.856062
40.95,-120.15,118081518.193393
40.95,-120.05,118081518.193363
40.95,-119.95,121455275.856062
40.95,-119.85,118081518.193393
40.95,-119.75,121455275.856062
40.95,-119.65,118081518.193393
40.95,-119.55,121455275.856062
40.95,-119.45,118081518.193393
40.95,-119.35,99887325.0839778
40.95,-119.25,0
40.95,-119.15,0
40.95,-119.05,0
40.95,-118.95,0
40.95,-118.85,0
40.95,-118.75,0
40.95,-118.65,0
40.95,-118.55,0
40.95,-118.45,0
40.95,-118.35,0
40.95,-118.25,0
40.95,-118.15,0
40.95,-118.05,0
40.95,-117.95,0
40.95,-117.85,0
40.95,-117.75,0
40.95,-117.65,0
40.95,-117.55,0
40.95,-117.45,0
40.95,-117.35,0
40.95,-117.25,0
40.95,-117.15,0
40.95,-117.05,0
40.95,-116.95,0
41.05,-122.95,0
41.05,-122.85,0
41.05,-122.75,0
41.05,-122.65,0
41.05,-122.55,0
41.05,-122.45,0
41.05,-122.35,0
41.05,-122.25,0
41.05,-122.15,0
41.05,-122.05,0
41.05,-121.95,0
41.05,-121.85,14452492.9059025
41.05,-121.75,58893908.5915528
41.05,-121.65,100203950.814257
41.05,-121.55,121400940.409581
41.05,-121.45,118028692.064871
41.05,-121.35,118028692.064901
41.05,-121.25,121400940.409581
41.05,-121.15,118028692.064871
41.05,-121.05,121400940.409612
41.05,-120.95,118028692.064871
41.05,-120.85,121400940.409581
41.05,-120.75,118028692.064901
41.05,-120.65,121400940.409581
41.05,-120.55,118028692.064871
41.05,-120.45,121400940.409581
41.05,-120.35,118028692.064871
41.05,-120.25,121400940.409581
41.05,-120.15,118028692.064871
41.05,-120.05,118028692.064841
41.05,-119.95,121400940.409581
41.05,-119.85,118028692.064871
41.05,-119.75,121400940.409581
41.05,-119.65,118028692.064871
41.05,-119.55,121400940.409581
41.05,-119.45,118028692.064871
41.05,-119.35,55401222.8059456
41.05,-119.25,0
41.05,-119.15,0
41.05,-119.05,0
41.05,-118.95,0
41.05,-118.85,0
41.05,-118.75,0
41.05,-118.65,0
41.05,-118.55,0
41.05,-118.45,0
41.05,-118.35,0
41.05,-118.25,0
41.05,-118.15,0
41.05,-118.05,0
41.05,-117.95,0
41.05,-117.85,0
41.05,-117.75,0
41.05,-117.65,0
41.05,-117.55,0
41.05,-117.45,0
41.05,-117.35,0
41.05,-117.25,0
41.05,-117.15,0
41.05,-117.05,0
41.05,-116.95,0
41.15,-122.95,0
41.15,-122.85,0
41.15,-122.75,0
41.15,-122.65,0
41.15,-122.55,0
41.15,-122.45,0
41.15,-122.35,0
41.15,-122.25,0
41.15,-122.15,0
41.15,-122.05,0
41.15,-121.95,0
41.15,-121.85,0
41.15,-121.75,0
41.15,-121.65,120383.169797387
41.15,-121.55,26243531.0158303
41.15,-121.45,68618406.7845104
41.15,-121.35,108826385.496865
41.15,-121.25,121346235.155766
41.15,-121.15,117975506.401439
41.15,-121.05,121346235.155797
41.15,-120.95,117975506.401439
41.15,-120.85,121346235.155766
41.15,-120.75,117975506.401469
41.15,-120.65,121346235.155766
41.15,-120.55,117975506.401439
41.15,-120.45,121346235.155766
41.15,-120.35,117975506.401439
41.15,-120.25,121346235.155766
41.15,-120.15,117975506.401439
41.15,-120.05,117975506.401409
41.15,-119.95,121346235.155766
41.15,-119.85,117975506.401439
41.15,-119.75,121346235.155766
41.15,-119.65,117975506.401439
41.15,-119.55,121346235.155766
41.15,-119.45,116530908.36387
41.15,-119.35,12519849.658925
41.15,-119.25,0
41.15,-119.15,0
41.15,-119.05,0
41.15,-118.95,0
41.15,-118.85,0
41.15,-118.75,0
41.15,-118.65,0
41.15,-118.55,0
41.15,-118.45,0
41.15,-118.35,0
41.15,-118.25,0
41.15,-118.15,0
41.15,-118.05,0
41.15,-117.95,0
41.15,-117.85,0
41.15,-117.75,0
41.15,-117.65,0
41.15,-117.55,0
41.15,-117.45,0
41.15,-117.35,0
41.15,-117.25,0
41.15,-117.15,0
41.15,-117.05,0
41.15,-116.95,0
41.25,-122.95,0
41.25,-122.85,0
41.25,-122.75,0
41.25,-122.65,0
41.25,-122.55,0
41.25,-122.45,0
41.25,-122.35,0
41.25,-122.25,0
41.25,-122.15,0
41.25,-122.05,0
41.25,-121.95,0
41.25,-121.85,0
41.25,-121.75,0
41.25,-121.65,0
41.25,-121.55,0
41.25,-121.45,0
41.25,-121.35,2406570.64004632
41.25,-121.25,37542501.984713
41.25,-121.15,79537159.6535106
41.25,-121.05,117921961.36227
41.25,-120.95,117921961.36224
41.25,-120.85,121291160.258304
41.25,-120.75,117921961.36227
41.25,-120.65,121291160.258304
41.25,-120.55,117921961.36224
41.25,-120.45,121291160.258304
41.25,-120.35,117921961.36224
41.25,-120.25,121291160.258304
41.25,-120.15,117921961.36224
41.25,-120.05,117921961.36221
41.25,-119.95,121291160.258304
41.25,-119.85,117921961.36224
41.25,-119.75,121291160.258304
41.25,-119.65,117921961.36224
41.25,-119.55,121291160.258304
41.25,-119.45,84711286.5296089
41.25,-119.35,0
41.25,-119.25,0
41.25,-119.15,0
41.25,-119.05,0
41.25,-118.95,0
41.25,-118.85,0
41.25,-118.75,0
41.25,-118.65,0
41.25,-118.55,0
41.25,-118.45,0
41.25,-118.35,0
41.25,-118.25,0
41.25,-118.15,0
41.25,-118.05,0
41.25,-117.95,0
41.25,-117.85,0
41.25,-117.75,0
41.25,-117.65,0
41.25,-117.55,0
41.25,-117.45,0
41.25,-117.35,0
41.25,-117.25,0
41.25,-117.15,0
41.25,-117.05,0
41.25,-116.95,0
41.35,-122.95,0
41.35,-122.85,0
41.35,-122.75,0
41.35,-122.65,0
41.35,-122.55,0
41.35,-122.45,0
41.35,-122.35,0
41.35,-122.25,0
41.35,-122.15,0
41.35,-122.05,0
41.35,-121.95,0
41.35,-121.85,0
41.35,-121.75,0
